stops_id,tempo libero,"dormire, mangiare e altra cura della persona",istruzione e formazione,lavoro retribuito
14328,47,18,0,7
14332,64,23,1,9
14333,35,16,0,7
18013,38,17,0,3
18014,4,10,0,1
14340,2,0,0,0
14341,2,0,0,2
14342,13,1,0,1
14343,14,7,2,3
14344,15,8,3,3
15401,32,30,0,6
17611,70,54,0,8
11916,87,77,4,16
11859,57,59,0,9
17582,177,144,1,16
17326,153,119,2,17
17668,65,58,2,8
17612,63,47,1,3
11297,78,68,3,10
11290,102,83,3,13
11284,101,70,3,12
11249,44,25,1,3
11245,93,31,0,13
10899,108,32,0,17
10896,105,30,0,16
10890,39,21,0,16
11204,68,38,1,18
11212,142,100,4,28
11179,136,165,5,14
11191,103,162,3,6
11198,88,149,2,7
17553,79,128,2,5
16548,0,1,0,0
16549,0,1,0,0
16550,1,1,0,0
16551,1,0,0,0
16552,2,0,0,0
16553,1,0,0,0
16554,1,0,0,0
16555,1,0,0,0
16556,0,0,0,0
16557,7,0,2,1
16558,7,0,2,1
16559,2,1,2,0
16560,0,2,0,0
16561,13,6,0,2
16562,21,10,0,3
16565,25,14,0,2
16564,27,12,0,2
16573,24,9,0,2
16575,6,0,0,0
16576,1,0,0,0
16577,9,7,0,0
16844,11,12,0,0
16445,10,10,0,0
16446,4,4,0,0
16447,4,4,0,0
16976,22,5,0,0
16977,12,3,0,2
16113,1,1,0,2
16110,6,3,0,1
19798,0,0,0,0
19865,2,0,0,1
19866,0,0,0,1
19867,0,1,0,0
16100,5,3,0,0
16098,5,3,0,0
16096,7,2,0,1
15860,30,15,0,2
15865,28,15,0,1
11470,12,40,2,1
17376,47,85,2,9
11170,46,89,1,7
11161,36,75,0,6
11159,32,54,0,4
11158,39,32,0,3
11153,26,14,0,3
11121,9,8,0,3
11127,7,7,0,0
11120,4,7,0,0
17720,4,6,0,0
12360,2,6,0,2
12348,38,19,0,4
12041,37,27,1,1
12035,14,20,1,2
12030,12,9,1,7
11748,7,3,1,7
11746,33,18,0,14
12986,13,7,0,3
11727,12,6,0,0
11730,8,5,0,0
12015,3,5,0,0
12930,3,1,0,0
12862,2,1,0,0
12861,0,0,0,0
12859,1,3,0,0
12688,1,4,0,0
12679,1,4,0,3
12675,19,8,0,5
12459,29,28,0,2
19780,36,41,0,2
12436,41,47,0,2
12433,48,38,0,3
13175,32,18,2,3
16979,5,3,0,1
13177,6,3,0,0
13178,8,1,0,0
13179,8,1,0,0
13180,11,4,0,0
13181,14,6,0,0
13182,7,5,0,2
13183,4,2,0,2
13184,2,0,0,1
13185,2,0,0,0
13186,2,0,0,0
16266,2,3,0,0
14205,15,16,0,2
16265,23,20,0,5
16267,48,25,1,17
16268,43,18,0,17
16160,39,17,0,14
16158,7,3,4,1
16153,9,4,1,0
16151,24,17,1,1
16150,27,16,1,1
18467,34,20,1,2
16269,21,13,1,4
16270,26,13,1,4
16271,21,12,0,3
16272,5,5,0,0
16273,4,5,0,0
16274,5,5,0,0
15214,121,60,1,9
18485,71,38,2,22
17671,34,19,1,17
14121,4,1,0,0
14122,0,0,0,0
17595,11,4,0,0
16842,3,2,0,0
16817,69,15,0,5
16818,16,3,0,2
16819,2,0,0,1
16820,6,3,0,1
12963,13,15,0,1
12964,8,10,0,1
12965,4,9,0,1
16085,15,8,0,0
16684,15,16,0,2
16679,23,24,0,3
16077,30,31,0,4
16088,22,16,0,3
16089,6,6,0,1
16090,1,0,0,0
12605,14,7,0,0
12604,15,7,0,0
12602,15,8,0,1
12600,16,16,0,2
12599,17,24,0,3
12601,14,8,0,0
15269,2,3,0,0
16739,5,0,0,1
15445,1,0,0,0
16740,0,0,0,0
16741,0,0,0,0
16742,0,0,0,0
14497,1,0,0,1
13720,5,0,0,1
14498,15,6,0,3
14499,27,10,0,3
14500,1,1,0,1
14501,1,1,0,1
15057,2,1,0,0
15058,7,1,0,0
16722,10,2,0,0
16038,11,4,0,0
16036,10,3,0,1
10194,4,3,0,1
12943,6,9,0,2
18110,3,1,0,0
18111,3,1,0,0
18112,3,1,0,0
13165,25,21,1,5
13166,27,26,1,6
12064,25,25,1,7
12073,20,21,0,4
12081,26,21,0,5
12396,41,26,0,5
12421,47,38,0,3
12425,57,47,0,2
12427,43,37,0,3
12428,39,32,1,4
12475,36,38,0,2
12227,73,74,1,2
12189,124,80,0,11
12184,85,73,1,14
12176,129,104,1,12
11931,82,56,2,7
11918,29,30,2,10
11906,24,31,1,7
11895,54,38,0,16
11641,71,59,0,12
11622,62,59,0,15
11346,12,8,0,1
11342,16,11,0,2
11332,19,14,0,4
10991,8,10,0,0
10973,17,16,0,2
10967,15,16,0,5
10693,31,16,0,4
10657,0,8,0,1
10655,1,13,0,2
12126,20,16,0,2
12390,18,16,0,2
12392,16,12,0,2
12402,17,20,0,0
12407,16,25,0,0
12662,8,4,0,3
12851,0,0,0,0
12853,0,0,0,0
12922,1,1,0,0
12926,4,5,0,0
12070,25,32,0,6
12077,33,38,0,4
12115,31,27,0,2
17270,26,24,0,2
17271,24,21,1,1
17272,25,29,1,3
17273,43,49,1,6
17274,68,74,0,11
17277,97,82,1,7
12208,118,78,1,6
12198,156,86,1,7
11327,10,8,0,4
11361,15,11,0,2
17703,22,14,0,3
11025,29,34,0,18
11024,22,27,0,21
11020,17,24,0,23
14075,15,18,0,11
13200,7,10,0,2
13201,9,1,0,0
13202,5,5,0,2
13203,4,4,0,1
13204,2,0,0,0
13205,1,0,0,0
13206,0,0,0,0
14349,0,0,0,0
14351,6,1,0,0
14352,4,2,0,1
11884,90,73,4,10
17358,29,39,0,4
12235,26,39,0,5
17735,42,47,0,4
17736,59,45,0,1
17737,27,13,0,2
12275,31,18,1,3
12270,24,13,1,3
12278,15,11,1,2
12289,5,8,1,2
15849,9,14,1,4
15850,29,30,1,7
15851,29,24,0,2
16762,21,11,0,7
17150,4,1,0,3
12917,2,5,0,0
12915,0,3,0,0
12619,12,10,0,1
12613,5,5,0,1
12616,3,3,0,1
12634,4,0,0,1
12635,2,0,0,1
12636,11,3,0,3
12637,18,8,0,4
12638,19,8,0,5
12388,0,0,0,0
15781,30,19,0,1
12371,47,30,0,3
12367,33,24,0,2
15630,33,33,0,3
14368,14,8,2,3
14369,13,1,0,1
14370,2,0,0,2
14371,2,0,0,0
17819,4,4,0,1
17822,46,19,0,4
14363,34,16,0,6
18015,51,20,1,7
15081,1,4,0,2
13422,1,0,0,0
13423,5,7,0,0
13424,9,8,0,0
13428,0,0,0,0
13429,0,0,0,0
13430,0,0,0,0
13431,0,0,0,0
13265,9,1,0,6
13266,6,8,0,3
13267,1,2,0,1
13268,0,0,0,0
13269,4,3,0,0
17672,28,13,0,4
17673,46,22,1,8
13275,57,21,0,8
13276,28,13,0,5
13277,5,7,0,1
13278,8,10,0,0
13279,11,5,0,0
13280,12,6,0,0
17144,3,6,0,0
11051,8,2,2,1
11048,7,1,2,0
11045,4,1,1,0
14981,0,0,1,0
11039,1,0,0,1
10743,5,2,2,0
10739,8,2,2,0
10738,7,2,3,0
10496,3,0,1,1
10492,1,0,1,1
10490,1,0,2,1
10486,2,1,2,0
10487,2,1,2,0
10475,2,2,3,5
15583,9,6,0,6
14979,17,12,2,14
10468,11,7,0,11
10478,7,8,0,9
10459,1,1,0,3
10455,6,6,0,3
15131,5,3,0,3
10312,11,5,0,6
10451,11,6,0,3
10284,18,10,0,4
10122,21,11,0,4
10113,24,12,0,4
11898,60,40,0,18
11903,48,33,0,8
11948,49,25,0,5
11956,38,17,0,2
11961,41,18,0,2
11977,47,24,1,1
11978,44,23,1,2
10099,0,0,0,2
10190,0,0,0,1
10101,1,2,0,0
10103,1,2,0,0
10110,5,3,0,1
10116,11,5,0,1
10114,27,14,0,5
10278,13,7,0,2
10279,10,6,0,1
10282,11,7,0,2
10286,0,1,0,0
10290,5,3,0,1
10437,9,5,0,1
10441,4,3,0,0
10463,14,15,0,7
10467,11,12,0,9
10673,9,14,1,10
10676,16,19,1,9
15554,43,21,0,4
15555,25,17,0,5
14978,18,20,0,3
15282,0,0,0,0
15283,0,0,0,0
17851,45,22,1,9
13689,31,21,0,3
15655,48,24,0,3
13691,77,28,0,4
14072,70,30,0,6
15006,54,17,2,8
14071,23,7,3,3
13677,34,5,1,4
14073,22,9,1,1
13633,57,22,0,1
12590,36,20,0,3
15862,30,15,0,2
16510,91,61,0,9
16511,25,14,0,4
15194,2,3,0,0
15989,4,0,0,0
16513,4,3,0,1
16514,0,0,0,0
16515,5,5,0,0
16516,3,1,0,0
16517,1,0,0,0
16518,3,1,0,1
16519,5,0,0,1
16520,5,0,2,1
13488,16,6,0,0
13490,1,0,0,0
13491,1,0,0,0
13492,3,1,0,0
13467,0,0,0,0
13468,3,0,0,0
13469,10,2,0,0
13447,13,5,0,0
13448,5,2,0,0
13449,9,2,0,0
13450,10,2,0,0
15619,3,0,0,0
18470,1,0,0,0
13455,0,0,0,0
18132,11,25,0,2
12960,5,9,0,1
12961,9,5,0,1
12962,18,16,0,1
12346,38,25,0,2
12343,40,22,0,2
12026,14,13,0,1
12024,12,12,0,0
12021,11,11,1,1
12020,11,4,1,4
11731,8,2,1,6
11726,40,21,0,7
11709,45,21,0,10
11708,27,8,0,5
11417,12,4,0,1
11412,21,6,0,1
11404,32,15,0,1
11140,24,22,0,1
11118,9,8,0,3
11113,7,6,0,7
10789,20,10,1,9
10777,59,27,0,9
10799,91,35,0,14
10797,76,37,0,12
17462,33,16,1,5
17460,20,10,1,1
17461,21,8,3,2
10516,21,8,4,1
10513,20,6,4,1
10510,10,4,4,1
16760,6,5,0,4
16761,27,17,0,7
12587,31,18,0,4
12951,2,4,0,5
12952,9,16,0,4
15929,27,14,0,5
17151,36,31,0,7
15934,34,27,0,4
15891,32,30,1,7
15931,13,24,1,3
12277,20,13,1,3
12271,24,13,1,3
12274,31,18,1,3
17731,26,13,0,2
17732,64,48,1,1
17733,45,44,0,1
17734,22,28,0,2
12236,25,37,0,5
14076,29,37,0,6
11934,79,65,0,11
15643,10,1,0,0
13711,1,0,0,0
13712,3,3,0,0
13713,47,19,0,6
13714,53,21,0,7
13715,35,14,0,3
13151,15,4,0,1
13716,4,5,0,1
13717,6,5,0,2
13718,2,0,0,1
13719,3,0,0,1
13721,4,1,0,0
13722,15,4,0,3
13723,26,10,0,3
13724,26,9,0,4
13731,10,3,0,3
16835,8,3,0,2
13732,15,4,0,2
16728,15,6,0,4
16729,3,3,0,2
13419,2,2,0,2
10541,34,23,0,4
10549,45,24,0,6
10559,45,20,0,4
10562,64,35,1,5
10821,85,52,2,8
17801,50,36,1,3
10598,29,26,1,2
10863,51,35,1,3
10877,44,21,1,5
10889,44,18,0,15
11205,81,30,1,21
17753,79,37,2,16
18026,66,41,2,21
13415,18,6,0,1
13416,15,2,0,0
13417,12,1,0,0
13418,4,4,0,2
17748,2,0,0,0
10172,0,0,0,0
10169,0,0,0,0
10168,1,0,0,0
15829,1,0,0,0
10142,2,3,0,0
13806,4,5,0,0
10147,6,14,1,1
10151,6,14,1,1
10159,14,20,1,2
10166,14,16,0,1
10059,13,13,0,0
10063,10,6,0,0
10070,18,10,0,1
10227,13,7,0,0
10230,4,4,0,0
10234,3,3,0,0
12967,1,1,0,0
10373,3,4,0,1
10384,11,12,0,2
10386,17,22,0,0
10387,17,23,0,0
10569,12,15,0,0
10575,13,8,0,0
10580,12,6,0,0
10593,18,10,1,2
10601,25,24,0,2
10861,52,41,0,4
10869,77,58,0,9
10910,87,46,0,12
10916,118,23,0,11
12936,106,28,0,12
11243,87,31,1,15
11211,100,32,0,17
15216,1,0,0,0
13823,1,1,0,0
15211,3,1,0,1
17287,39,15,1,6
13826,43,15,1,9
13827,4,0,0,4
13828,4,0,0,1
15242,4,0,0,1
13830,4,2,0,0
13831,2,2,0,0
13832,3,4,0,0
13833,10,4,0,0
13834,9,4,0,0
13879,9,4,0,0
17152,17,18,0,5
11785,42,51,0,1
12044,36,37,1,3
17567,10,10,1,4
17568,8,11,0,4
17569,10,11,0,8
17570,10,9,0,9
17572,6,3,0,3
11434,9,5,0,3
11432,14,6,0,3
11416,16,3,0,1
11405,16,5,0,2
11403,9,4,0,1
14993,10,5,0,3
15100,2,0,0,3
14376,2,1,0,0
14377,8,3,0,0
14378,2,3,0,0
14379,19,9,0,1
14380,19,4,0,2
15784,15,3,0,1
15785,7,1,0,0
15786,3,2,0,0
16730,3,0,0,1
17412,1,0,0,0
17413,1,1,0,0
14019,3,2,0,0
17414,2,4,0,0
15029,4,3,0,0
13845,51,14,0,8
13846,35,13,0,6
17415,23,12,0,3
17106,32,16,0,6
13992,41,18,1,4
13993,79,45,1,6
13994,119,57,0,15
13999,62,33,3,4
13495,74,33,0,2
14033,37,15,1,2
15184,39,15,0,1
10181,1,0,0,0
15534,1,0,0,0
15101,1,0,0,0
15102,1,1,0,0
15103,0,1,0,0
16964,1,0,0,0
16965,1,0,0,0
15827,7,10,1,0
15828,7,12,1,0
10149,8,11,1,1
10155,15,17,0,2
10161,11,14,0,1
13109,2,2,0,0
13110,6,3,1,2
18095,14,7,0,0
17538,9,1,0,0
12704,68,48,2,7
12698,60,38,1,8
12499,105,29,2,13
12490,82,28,2,11
12486,79,28,1,8
12431,51,27,1,5
12418,51,42,0,3
12169,32,42,1,6
12154,32,44,1,5
12140,36,53,0,2
12132,67,63,0,6
11233,134,87,3,51
11266,119,74,4,47
11264,85,59,3,42
11255,50,40,2,16
11254,24,12,1,5
10931,15,11,0,0
10926,34,20,0,2
10949,44,26,0,3
17554,61,33,0,5
17551,109,66,1,10
10957,89,75,1,9
10944,55,45,0,5
10983,15,20,0,2
10971,12,13,0,3
10968,28,17,0,3
10974,24,14,0,0
10977,16,9,0,0
10724,27,12,0,3
14329,77,26,2,10
14330,8,4,1,3
14335,2,4,0,0
14336,2,4,0,0
14337,2,4,0,0
19603,0,1,0,0
16340,3,2,0,0
19601,1,1,0,0
16373,1,4,0,0
16371,0,1,0,0
16376,4,10,1,0
16369,4,4,1,2
16367,2,4,0,2
16365,0,3,0,0
16363,0,3,0,0
16361,0,3,0,0
16357,3,1,0,0
19599,3,1,0,0
16355,3,0,0,0
16356,3,1,0,0
17094,4,1,0,0
17300,0,0,0,0
16353,9,1,0,0
10512,11,4,4,1
10522,21,8,3,2
10526,29,12,1,3
10531,38,18,0,5
10774,61,27,0,11
10782,41,18,1,6
10793,14,12,1,9
11114,7,6,0,7
11400,21,20,0,1
11410,26,9,0,1
11414,21,5,0,1
11707,21,6,0,2
11710,49,24,0,10
11724,40,21,0,7
11732,17,5,1,6
12019,10,3,1,4
12022,12,12,0,1
12023,11,13,0,1
12025,7,9,0,1
12328,4,5,0,1
12332,14,15,0,1
16095,7,1,0,1
16097,5,3,0,0
16099,5,3,0,0
19862,0,0,0,0
19863,0,0,0,1
19864,2,0,0,0
19797,0,0,0,0
19804,7,4,0,0
16111,8,5,0,0
16112,1,1,0,3
16114,14,4,0,3
16970,23,9,1,0
10164,14,17,0,2
10152,6,14,1,2
10141,5,6,1,0
17301,1,0,0,0
17093,3,1,0,0
16360,0,2,0,0
16362,0,3,0,0
16364,0,3,0,0
16366,2,3,0,2
16368,3,4,1,2
15110,4,10,1,0
16370,1,4,0,0
16372,1,4,0,0
19600,0,1,0,0
16322,3,3,0,0
16377,1,1,0,0
16378,0,0,0,0
16381,2,1,0,0
16383,0,0,0,0
12705,69,50,2,7
12699,61,38,1,9
12498,115,29,3,14
12493,69,18,2,13
12446,65,41,1,4
12444,35,46,0,1
12442,38,45,0,1
12404,21,28,0,0
12401,27,31,0,2
12397,38,26,0,5
12352,36,22,0,1
12336,7,5,0,0
17118,4,2,0,0
17141,0,1,0,0
17119,1,2,0,0
17115,1,0,0,0
17116,1,2,0,0
17120,2,3,0,0
17121,26,11,1,4
17122,56,23,2,6
14144,19,4,0,6
14901,21,7,0,8
14902,24,11,0,4
14565,6,0,0,1
14566,5,1,1,0
13875,4,2,1,0
15574,3,2,1,0
13815,3,2,0,0
13816,3,1,0,0
14550,3,1,2,0
13822,0,0,0,0
10858,59,70,2,19
10853,59,66,2,13
10040,37,30,2,7
10884,40,17,1,5
11208,91,31,2,18
13237,88,33,0,13
11248,48,26,1,2
10930,30,23,0,1
10925,10,7,0,0
10919,20,11,0,0
10912,21,18,0,5
10902,16,22,0,5
10671,9,12,0,5
10668,7,13,0,6
10665,4,14,0,6
10661,3,15,0,3
10649,0,6,0,1
10642,0,2,0,0
10447,0,1,0,1
15091,0,1,0,0
10288,0,1,0,0
15305,23,12,0,4
14857,3,3,0,1
14864,12,5,0,4
14234,14,7,0,4
14235,3,3,0,0
14236,10,6,0,1
14237,31,18,1,1
15572,28,18,0,6
14238,43,21,0,17
15183,38,26,0,10
14239,15,15,0,2
14204,2,3,0,0
12935,115,31,0,9
10917,107,24,0,11
10911,86,47,0,12
10868,87,56,0,10
10860,51,41,0,2
10600,23,22,0,2
10588,14,5,0,1
10577,14,5,0,0
10570,15,17,0,0
10571,16,21,0,0
10385,14,20,0,2
10383,5,8,0,2
10374,3,4,0,1
12966,2,0,0,0
10232,2,3,0,0
10231,6,5,0,0
10223,12,8,0,0
10069,17,10,0,1
10064,9,6,0,0
10060,12,14,0,0
10158,14,21,1,2
10148,6,14,1,1
10167,2,1,0,0
10171,0,0,0,0
12455,40,34,0,1
12452,42,41,0,1
12440,66,46,1,5
12434,47,46,1,3
17625,48,35,1,1
17626,35,42,1,5
12160,29,30,1,4
19815,23,25,1,1
12150,28,24,0,1
12138,30,33,0,1
17795,25,29,2,8
11847,109,46,1,20
11842,316,66,1,26
11559,162,78,2,17
11550,189,125,3,13
11545,181,109,2,11
11267,46,38,0,19
11260,27,47,1,8
10929,27,21,1,1
10923,86,23,0,0
10921,121,28,0,6
10915,122,29,0,13
10879,118,25,0,14
10871,86,57,0,11
10867,42,31,0,4
10864,49,34,0,3
10834,74,48,1,2
17768,79,49,1,4
13745,3,1,0,0
13746,3,0,0,1
13747,2,0,0,1
13748,5,5,0,2
13749,4,6,0,1
13145,23,9,0,3
13750,32,14,0,3
13751,43,17,0,6
13753,2,0,0,0
13754,1,0,0,0
12369,41,29,0,4
12365,49,28,0,3
12080,40,37,0,4
12076,34,33,0,4
12101,25,41,0,2
12097,45,50,0,3
12087,54,62,0,5
11819,45,47,2,8
15112,4,10,1,0
15113,5,12,1,2
15114,5,12,1,0
15115,3,1,1,2
15116,4,0,0,0
15117,5,3,0,0
13701,2,3,0,0
15118,4,0,0,0
15119,0,0,0,0
10034,2,0,0,0
10031,2,0,0,0
10032,1,0,0,0
15120,0,1,0,0
10178,1,0,0,0
10182,1,0,0,0
15535,0,0,0,0
10249,2,2,0,1
10252,3,1,0,1
10258,5,2,0,1
16337,50,20,1,14
16339,2,0,0,0
19618,0,2,0,0
16374,1,2,0,0
16342,2,2,0,0
16343,2,4,0,0
16344,8,5,0,0
16319,9,4,0,0
19620,1,2,0,0
15671,149,118,2,19
11589,61,59,2,8
17837,45,40,2,5
18022,45,72,0,14
11265,43,37,1,19
14227,6,2,0,0
14241,0,1,0,0
16791,27,15,2,4
12981,50,35,0,16
11912,27,26,3,10
11867,49,74,0,15
11837,63,53,0,25
16900,203,52,1,23
16931,225,135,1,33
11760,58,53,2,4
12811,2,3,0,0
12269,32,17,1,3
12276,25,13,1,3
15845,24,18,1,3
12267,29,20,1,2
12266,20,19,0,0
12234,28,26,0,4
11933,38,30,0,6
11919,37,32,1,7
11908,31,46,4,16
11869,39,67,1,17
11607,54,67,0,6
11605,71,69,0,13
12988,51,61,0,17
12989,56,52,0,24
10986,29,26,0,3
15224,10,11,0,0
13239,11,11,0,0
15182,36,24,0,9
14206,52,26,0,18
15571,26,17,0,5
14207,33,19,1,3
14208,13,6,0,1
14209,2,3,0,0
14210,14,7,0,4
14211,4,3,0,1
12178,177,94,2,18
12190,165,75,0,18
12216,126,86,1,8
12222,103,83,1,5
12469,68,55,1,4
12470,64,55,1,5
12491,44,43,0,6
12496,66,53,0,6
12700,70,52,1,8
14225,2,3,0,0
14226,0,1,0,0
11431,12,16,1,4
17631,6,3,0,5
11128,13,9,0,1
11123,9,8,0,0
11104,8,8,0,0
11101,4,9,0,0
11100,1,2,0,0
10747,1,1,0,0
10748,1,2,0,0
11068,2,2,0,0
14868,4,3,0,0
11077,16,4,0,0
11073,18,3,0,0
11072,3,3,0,0
11085,1,2,0,0
11083,1,2,0,0
16076,23,29,0,4
16075,17,29,0,4
16074,14,23,0,5
16073,13,10,0,1
12825,5,3,0,0
12839,7,3,0,2
12835,6,3,0,3
12841,6,3,0,6
12843,7,3,0,6
12845,1,1,0,1
12850,0,0,0,0
13298,9,4,0,2
13785,11,2,0,0
13786,17,6,0,0
13787,29,8,0,0
13788,7,1,0,0
18019,0,1,0,0
13790,4,2,0,1
13791,4,2,0,0
13792,0,0,0,0
13793,0,0,0,0
13794,0,0,0,0
13795,0,0,0,0
14911,0,0,0,0
14951,0,0,0,0
14952,0,0,0,0
14953,0,0,0,0
12256,123,81,2,3
12512,133,84,1,9
12516,97,63,1,9
12526,49,41,2,3
12535,33,19,1,3
12552,57,26,0,7
12756,83,36,0,6
12760,100,46,0,11
12770,101,38,0,16
12774,77,33,0,12
12796,68,30,0,17
12798,49,22,0,16
12804,24,11,0,2
19634,2,0,0,0
17586,10,3,3,1
11038,3,1,0,1
13127,2,1,0,1
13128,2,1,0,1
11035,4,1,0,1
11028,3,5,2,1
11032,0,4,2,2
11512,267,184,3,33
11498,202,113,4,28
11465,62,34,2,20
11462,49,39,1,10
11458,22,37,0,8
15380,21,25,1,10
15378,13,12,1,6
15374,31,22,0,6
15372,28,12,0,1
15370,22,6,0,2
15368,9,4,0,1
15366,10,5,0,3
11130,10,2,0,2
11112,11,4,0,2
11109,5,2,0,0
11107,4,1,0,0
11106,3,0,0,0
11082,20,2,0,0
11080,19,2,0,1
11096,1,2,0,1
11094,1,2,0,0
11088,1,0,0,0
11067,14,5,0,0
11065,7,1,0,0
11062,1,0,0,0
11061,1,0,0,0
18077,8,0,0,0
18079,23,5,0,0
18081,14,6,0,0
18083,0,0,1,0
18076,1,0,1,0
18084,0,0,1,0
18082,14,6,0,0
18080,21,4,0,0
18078,8,0,0,0
11060,2,0,0,0
11063,1,0,0,0
11064,7,1,0,0
11066,14,6,0,0
11087,1,0,0,0
15365,10,5,0,3
15367,9,4,0,1
15369,23,6,0,2
15371,29,13,0,1
15373,28,22,0,5
15377,13,12,1,6
15379,20,25,1,10
15079,31,16,0,5
15460,9,12,0,4
12574,2,6,0,6
12315,2,3,0,6
12298,11,14,0,4
12294,15,23,1,3
12291,3,5,1,1
16053,86,81,4,22
12718,39,28,1,7
12737,31,20,0,6
12764,35,22,0,3
12772,35,16,0,4
12780,16,16,0,0
12876,5,9,0,1
12888,3,0,0,1
12894,4,2,0,2
12900,1,0,0,2
16757,166,76,2,35
11272,123,75,3,44
10582,18,6,0,0
10555,15,2,0,1
10546,10,4,0,0
10370,12,7,0,0
10366,9,5,0,0
17797,1,3,1,0
10352,4,4,1,0
10346,5,2,1,0
10345,4,2,0,1
10216,8,5,0,1
10206,9,2,0,1
10054,5,3,0,1
10053,2,4,0,1
10050,1,1,0,0
10048,1,0,0,0
10046,1,0,0,0
10136,1,2,0,0
10162,11,14,0,1
10154,15,18,0,2
10150,7,10,1,1
10145,8,13,1,1
10144,8,11,1,1
16039,2,2,0,0
14189,1,1,0,0
11143,9,3,0,1
11142,5,8,1,7
10770,59,24,0,9
10763,56,17,0,7
10781,19,7,0,2
10786,11,5,0,0
10780,8,2,0,0
10773,7,1,0,1
10758,5,2,0,1
10503,4,2,0,1
10507,5,2,0,0
10754,8,4,0,1
10753,4,3,0,0
10750,4,3,0,0
10784,5,2,0,0
10791,9,4,0,0
10795,13,10,0,7
17085,8,5,0,3
12806,24,11,0,2
12902,8,7,0,1
12903,2,1,0,0
12890,6,3,0,2
12887,8,5,0,3
12880,28,10,0,8
12800,50,23,0,16
12320,6,4,0,5
15895,20,8,0,0
15885,4,1,1,0
15886,4,2,3,2
15887,8,2,2,2
15888,11,10,1,1
15889,24,12,0,1
15896,34,19,0,2
15890,35,18,0,2
15926,28,15,0,2
16626,23,12,0,5
16629,28,14,0,2
16631,2,2,0,2
16633,2,2,0,2
16672,1,0,0,0
16673,3,0,0,0
16325,56,17,0,10
16326,59,17,0,9
16327,31,11,1,4
16674,22,7,1,2
16675,3,1,0,1
16676,4,0,0,0
16677,3,0,0,0
16678,0,0,0,0
16657,0,0,0,0
11439,8,5,0,4
17102,8,5,1,0
17170,7,1,0,0
17103,2,1,0,1
10009,48,12,0,9
10001,100,25,0,21
10002,42,10,0,7
15151,6,3,0,0
15152,8,2,0,0
15153,115,28,0,24
15154,87,22,0,30
11881,55,70,4,19
11911,41,33,3,9
11932,37,32,0,7
11940,27,27,0,4
12265,21,19,0,0
15847,28,20,1,2
15848,23,15,1,3
12286,9,12,2,0
12295,14,22,1,3
12297,9,13,0,4
12314,3,3,0,6
15461,13,10,0,6
15462,21,13,0,9
12584,22,14,0,6
10316,0,0,0,0
10317,0,0,0,0
17494,0,0,0,0
17495,1,0,0,0
12944,1,0,0,0
10304,3,1,0,3
12678,19,9,0,5
12676,24,13,0,5
12461,32,32,0,2
12450,43,49,0,2
12437,48,55,0,2
12422,56,46,0,3
12412,57,46,1,2
12168,35,44,1,5
12141,77,67,0,10
12970,161,132,0,11
11887,129,134,1,9
11890,131,107,4,21
11915,93,78,4,16
11938,32,30,0,6
15612,41,31,0,7
11910,30,23,0,7
11974,40,22,1,1
11968,36,17,0,2
11964,18,7,0,1
11672,5,0,0,0
15412,5,0,0,0
17142,6,0,0,0
12950,80,37,0,9
12791,42,16,0,14
12573,1,2,0,0
12570,9,5,0,0
12567,40,15,0,7
12582,22,12,0,8
12953,12,10,0,5
12308,9,5,0,5
11686,6,2,0,1
11676,8,2,0,1
11669,4,0,0,0
11668,3,0,0,0
11655,10,2,0,1
11658,10,4,0,1
11656,29,19,0,5
11660,38,23,0,7
12515,66,52,1,6
12530,35,42,0,2
12537,36,39,0,4
12730,33,20,0,8
