stops_id,tempo libero,"dormire, mangiare e altra cura della persona",istruzione e formazione,lavoro retribuito
12740,26,16,0,5
12744,20,11,0,4
12743,22,15,0,5
12750,5,3,0,0
12752,2,2,0,0
12754,3,2,0,0
12871,4,0,0,0
12873,0,1,0,1
17073,18,24,0,3
18050,9,21,0,1
12344,39,25,0,2
16937,221,128,4,30
16930,225,142,1,37
11872,53,79,0,14
15598,32,36,0,14
16843,10,3,0,2
16906,17,2,0,1
16907,1,2,0,1
16293,5,11,0,0
16294,0,0,2,0
16295,0,0,0,0
16296,4,4,0,0
16297,4,6,2,0
16298,0,2,2,0
16299,0,2,0,0
16300,0,2,0,0
16301,3,4,0,0
16302,2,4,0,0
17490,0,0,0,0
13435,0,0,0,0
13436,0,0,0,0
13437,0,0,0,0
13438,0,0,0,0
13439,0,0,0,0
13440,0,0,0,0
13377,0,0,0,0
13378,6,1,0,0
13444,9,8,0,0
13445,8,8,0,0
19593,2,5,0,0
13446,3,3,1,0
19728,0,1,0,0
12013,0,0,0,0
12014,0,0,0,0
11700,0,0,0,0
10193,2,3,0,1
16035,12,3,0,1
16037,11,4,0,0
16721,10,2,0,0
15055,3,0,0,0
15056,1,1,0,0
14479,1,1,0,1
14480,1,1,0,1
14481,27,10,0,3
14482,13,6,0,2
14483,1,0,0,1
16736,0,0,0,0
16737,0,0,0,0
16738,0,0,0,0
17288,1,0,0,0
17289,5,0,0,0
11196,157,118,7,19
10852,19,25,0,8
10811,33,25,2,3
10807,54,34,2,8
10805,98,47,0,14
10803,98,40,0,14
10801,87,35,0,13
17474,2,0,0,0
17475,1,1,0,0
17476,0,1,0,0
17477,4,2,0,1
10756,9,4,0,1
10771,8,5,0,1
10778,6,2,0,0
10787,11,5,0,0
16071,16,7,0,6
10792,16,10,1,6
13771,6,6,0,2
13456,0,0,0,3
13458,0,0,0,0
16072,0,0,0,0
13479,3,1,0,0
13480,1,0,0,0
13481,1,0,0,0
15032,23,4,0,0
14989,39,7,0,0
14990,0,0,0,0
19837,1,1,0,0
15033,0,0,0,0
15034,1,2,0,0
15791,2,6,0,1
15792,2,0,0,0
15793,12,2,0,1
14422,19,4,0,2
14423,18,8,0,1
14424,4,2,0,0
14425,8,3,0,0
16320,4,2,0,0
16375,1,2,0,0
19619,0,2,0,0
16323,2,0,0,0
16324,49,20,1,14
15814,8,4,0,0
15815,1,2,0,0
14149,1,0,0,0
14150,1,0,0,0
17137,1,2,0,0
14140,2,0,0,0
14141,3,0,0,0
14142,5,2,0,0
17342,5,2,0,0
10184,2,2,0,0
10186,1,2,0,0
10176,0,0,0,0
10037,0,0,0,0
17647,1,0,0,0
17648,1,0,0,0
17649,1,1,0,0
13129,5,2,0,3
13317,0,5,0,0
18134,0,3,0,0
13319,0,2,0,0
12863,2,1,0,0
17470,3,1,1,0
17471,2,2,1,0
17472,3,0,1,1
17473,16,5,1,3
10612,17,11,0,3
10619,17,15,0,1
10629,22,19,0,6
10632,35,33,0,6
10633,46,43,0,6
10906,80,61,0,10
10881,124,30,0,13
10888,133,34,0,14
10898,115,30,0,17
11216,77,44,2,32
11230,152,90,4,53
11762,61,53,2,4
11769,39,45,2,4
11775,29,44,2,3
11827,29,48,0,1
12052,32,49,0,2
12056,33,37,0,3
12062,29,41,0,6
12065,25,35,0,6
12069,28,26,0,9
12082,26,21,0,5
12382,28,17,0,1
12383,16,9,0,1
12387,6,2,0,1
17153,19,18,0,5
15906,17,5,0,2
15907,24,8,0,10
14058,37,23,1,10
15908,22,11,2,3
15909,4,4,1,0
15932,10,2,1,0
16590,34,12,0,0
16591,27,9,0,0
13114,9,6,1,3
13115,1,1,0,0
12872,0,1,0,1
10652,3,16,0,5
10651,10,20,0,4
10616,20,13,0,3
10427,15,6,1,2
10421,15,5,0,1
10411,12,8,0,1
10405,5,4,1,1
10401,1,1,1,0
10399,2,0,1,0
10390,3,0,1,0
10244,2,4,0,0
10089,1,4,0,0
10082,3,4,0,0
10080,3,4,0,0
10077,2,1,0,0
10087,2,1,0,0
10086,3,1,0,0
17535,5,3,1,0
14184,0,1,0,0
10224,4,5,0,0
10228,6,6,0,0
10233,5,4,0,1
10237,7,6,0,1
10217,8,5,0,1
10344,5,3,0,1
10343,4,2,1,0
10347,4,8,1,1
10328,5,10,1,1
10331,3,8,0,0
10333,5,6,0,0
16522,6,9,0,0
16523,11,6,0,0
16526,8,1,0,0
16527,0,1,0,1
16528,2,1,0,1
16529,6,1,0,0
16530,15,7,0,0
16531,28,11,0,2
15973,0,0,0,0
13470,0,0,1,0
13471,0,1,1,0
14876,2,0,1,0
14877,2,0,1,0
14878,2,0,0,0
16752,0,0,0,0
16747,7,8,0,0
16748,6,9,0,0
16312,2,0,0,1
13477,1,0,1,0
14169,3,0,1,1
14170,1,0,0,0
14171,0,0,0,0
14172,1,0,0,0
14173,1,0,0,0
17292,0,0,0,0
17338,0,0,0,0
16033,0,0,0,0
13574,0,0,0,0
13577,0,0,0,0
13578,0,0,0,0
13579,0,0,0,0
13580,0,0,0,0
15736,34,41,0,1
12522,67,53,0,7
16091,49,42,1,3
12170,37,34,1,4
12161,39,33,1,4
12152,32,29,1,3
12110,34,34,0,3
12105,36,42,0,6
12102,30,39,0,4
12060,32,38,0,3
12050,30,35,0,4
12047,42,41,0,2
11784,51,55,0,1
15296,41,59,0,2
13871,2,0,1,0
13872,7,2,2,0
14589,8,1,2,0
14898,19,9,0,0
13900,45,14,1,4
13901,51,21,1,8
13903,12,7,0,1
13905,2,0,0,0
13906,5,0,0,0
13908,1,3,0,0
15023,13,6,0,1
15024,11,7,0,3
15025,67,29,0,5
13912,47,30,0,3
15125,8,8,2,2
14002,7,7,5,3
13659,10,2,2,3
13660,7,1,2,2
15857,4,2,2,1
15859,4,5,0,0
15938,13,7,0,1
15861,8,6,0,2
14005,3,1,0,1
17108,2,0,0,0
17109,2,0,0,0
10296,15,8,0,3
10297,18,8,0,3
10299,7,3,0,3
10311,12,5,0,1
10440,11,6,0,1
15302,0,1,0,0
15323,0,1,0,0
15089,1,3,0,0
10444,2,3,0,1
10638,0,1,0,1
10641,0,2,0,0
10648,0,5,0,1
10656,3,15,0,2
10660,4,14,0,5
10667,7,15,0,5
17396,8,19,0,5
16707,10,18,0,6
16708,15,18,0,5
10909,22,22,0,4
10918,18,10,0,0
10924,16,14,0,0
10928,31,23,0,1
11247,51,26,1,3
11250,73,34,1,12
11207,95,33,1,17
10876,38,21,1,4
10026,38,31,2,7
15090,49,48,2,9
12693,3,4,0,0
12692,3,6,0,0
12689,3,4,0,0
12684,7,10,0,0
12720,24,26,1,3
12507,105,73,0,9
12500,93,55,1,13
12488,78,32,1,8
13314,4,5,0,0
13320,1,4,0,0
13321,2,4,0,1
13322,1,0,0,0
18107,4,7,0,3
18108,4,7,0,2
18109,4,7,0,2
13886,5,3,0,2
13887,47,18,0,14
12802,44,18,0,15
13888,27,14,0,5
16995,22,11,0,3
17318,16,7,0,1
17167,10,6,0,4
17165,3,2,0,2
17163,0,1,0,1
16787,0,1,0,0
12565,38,15,0,10
12556,30,11,0,10
12313,9,4,0,6
15745,11,13,1,2
15746,25,16,1,1
15634,46,25,1,1
17168,44,25,1,1
11984,44,22,1,2
13123,39,17,1,2
15613,2,1,0,0
15614,3,3,0,0
17948,2,3,0,0
17930,3,2,0,0
18144,2,0,0,0
18146,2,0,0,0
18147,2,3,0,0
17938,0,0,0,0
17939,2,1,1,6
18150,8,2,0,1
18152,9,1,1,0
18153,10,0,1,0
19627,3,4,0,1
19800,3,4,1,0
19801,2,3,2,0
19891,4,3,1,4
19629,3,4,2,3
16800,16,11,1,3
14967,11,5,1,0
11384,6,3,1,1
15245,2,0,0,0
14552,2,1,0,0
14553,3,1,0,0
13817,3,2,1,0
13818,6,2,1,0
13898,7,1,0,1
14899,29,13,0,4
14900,28,9,0,10
17173,19,4,0,6
14591,25,6,1,4
17111,29,13,1,4
19487,52,22,1,6
17113,21,11,1,4
15209,4,1,0,1
17114,2,3,0,0
17117,1,2,0,0
17140,2,2,0,0
10835,72,44,1,2
10862,48,35,1,2
10866,37,28,0,4
10872,85,53,0,11
10873,104,29,0,11
10880,122,24,0,14
10920,128,28,0,8
10922,100,29,0,2
10927,43,24,0,1
11251,21,9,1,1
11259,22,34,1,7
11525,211,96,2,29
11549,238,127,1,31
15741,184,121,1,17
15820,189,71,2,15
17653,24,20,1,1
17654,29,29,1,3
17315,33,41,1,5
17628,51,37,1,2
12426,46,40,1,3
12439,49,49,1,5
12445,50,44,1,3
12454,40,39,0,1
12462,42,26,0,2
17002,5,3,0,0
16205,4,4,0,0
16206,3,4,0,1
16207,4,4,0,1
16208,4,4,0,0
16209,4,4,0,0
16210,2,2,0,0
16173,2,1,0,0
16174,1,1,0,0
16211,0,2,0,0
16212,2,2,0,0
16213,11,2,0,0
16290,2,3,0,0
18008,249,117,1,29
12153,35,37,1,3
12155,60,64,1,11
12202,79,73,0,13
12195,138,83,0,15
11905,30,48,4,20
11901,38,48,0,20
11633,85,111,0,21
17341,65,43,0,12
12864,3,2,0,1
16384,0,0,0,0
16382,2,1,0,0
16380,1,0,0,0
16379,1,1,0,0
11664,6,0,0,0
11963,14,6,0,0
11966,32,15,0,2
11972,41,25,1,1
11909,30,23,0,7
11925,40,31,0,7
11936,31,35,0,6
11891,150,154,2,15
11888,119,135,1,10
12969,167,133,1,7
12136,110,70,0,11
12146,33,44,1,6
12413,47,39,1,2
12423,54,42,0,3
12438,53,56,0,3
12443,34,46,0,1
12460,35,35,0,2
12677,23,12,0,5
13581,0,0,0,0
17901,0,0,0,0
12753,4,2,0,0
12751,2,2,0,0
18025,59,81,1,17
11289,100,81,3,13
15665,52,39,2,4
11590,86,63,2,9
15666,169,124,2,19
11868,38,67,1,16
12937,44,40,0,6
11463,40,38,1,11
11464,63,38,2,18
11499,226,127,4,31
11043,1,2,2,0
11042,2,1,0,0
11041,2,1,0,1
11036,1,0,0,1
14982,0,0,1,0
11044,1,1,1,0
11046,7,1,2,0
16846,4,2,2,3
19635,1,0,0,0
16985,7,4,3,2
16201,6,3,4,13
16202,8,3,3,12
16203,7,3,1,8
16686,9,4,0,0
16146,10,5,1,4
16144,2,0,0,3
16142,3,1,0,0
16217,2,1,0,0
16140,2,1,0,2
16138,13,2,0,2
16135,0,0,0,0
16133,0,2,0,0
16214,4,3,0,0
16132,4,5,0,0
16130,3,3,0,0
16127,0,2,0,0
16125,0,0,0,0
16124,0,0,0,1
16121,0,0,0,1
15640,0,0,0,1
12321,0,0,0,0
12323,2,1,0,0
12593,2,1,0,0
12595,3,2,0,0
17651,8,21,0,1
16709,14,3,0,1
16710,12,3,0,1
16719,4,0,0,2
17286,43,15,1,6
15192,2,3,1,0
15193,3,2,0,0
15195,2,0,0,0
16961,220,106,1,23
17826,201,97,3,35
18100,0,0,0,0
15729,0,0,0,0
18067,0,0,0,0
15728,0,0,0,0
15727,0,0,0,0
18069,0,0,0,0
18104,0,0,0,0
15726,0,0,0,0
10201,13,5,0,2
10326,8,7,0,1
10351,6,10,1,1
18142,6,7,1,0
17659,13,11,0,1
10364,20,15,0,1
10365,11,5,0,0
10361,8,4,0,1
10375,3,4,0,0
10396,3,5,0,0
10079,1,2,0,0
10091,2,2,0,0
10093,2,2,0,0
10095,0,1,0,0
10098,11,6,0,1
15751,0,0,0,0
15752,3,0,0,3
15753,3,1,0,2
15754,26,5,0,3
15755,15,4,0,2
15756,7,3,0,2
15757,5,6,0,0
15758,7,8,0,0
15759,18,12,0,1
17156,13,8,0,1
17160,17,19,0,5
12306,19,19,0,4
12312,9,10,0,5
17337,77,110,0,24
11619,102,129,1,19
11611,47,64,2,9
17328,77,62,2,9
17329,160,119,2,19
17330,175,137,1,15
17331,144,126,1,16
11860,53,58,0,9
11864,42,54,0,13
12717,34,29,1,3
11318,25,28,0,3
11011,24,39,0,5
11000,44,57,0,4
10994,58,47,0,5
10647,2,13,0,4
10637,0,1,0,0
10436,1,1,0,1
10434,2,3,0,1
10430,3,4,0,0
10276,0,2,0,0
10274,0,1,0,0
10273,0,0,0,0
10272,0,2,0,0
10269,1,3,0,1
10259,5,3,1,1
10255,6,2,0,1
10247,3,1,0,0
18507,4,1,0,1
10240,2,1,0,0
17739,1,0,0,0
17740,1,1,0,1
17975,4,2,0,1
11480,159,106,4,9
15078,127,103,0,5
11445,81,109,2,4
11442,55,124,2,7
11169,42,85,1,9
11168,26,68,0,9
11164,30,42,0,5
11162,20,22,0,2
11138,10,15,0,0
11135,10,13,0,2
12325,0,0,0,0
12324,0,0,0,0
12334,2,3,0,0
12330,3,3,0,0
12345,36,23,1,2
17479,7,6,0,5
10788,16,11,1,7
15363,16,7,0,6
10776,26,6,0,4
10768,38,13,0,3
10769,61,22,0,8
10532,36,18,1,7
10528,22,15,1,5
10552,45,22,0,6
18075,42,21,0,5
10544,12,3,0,0
10568,10,10,0,0
10573,26,26,0,0
10604,26,21,0,0
10420,16,5,0,1
10412,14,6,1,1
10423,18,3,1,2
10428,16,3,1,2
10639,13,8,0,2
15679,3,6,0,2
17124,29,14,0,0
14097,10,7,1,0
14098,27,13,1,1
17128,101,51,0,14
17129,39,17,0,6
17418,25,8,0,5
15045,6,2,0,0
15046,2,5,0,0
14021,4,6,0,0
14022,6,3,0,0
14023,7,2,0,0
14024,6,1,0,0
14025,11,6,0,0
14026,17,9,0,1
17419,10,2,0,1
17420,6,1,0,1
12249,120,78,1,3
12248,115,79,1,3
12246,94,80,0,4
12243,79,63,0,7
12182,96,73,1,12
12180,136,85,2,16
12174,157,103,2,19
11849,68,94,0,6
11871,41,52,0,13
11835,164,52,0,26
11829,219,62,1,21
11558,230,127,1,26
11493,298,175,1,32
11544,236,126,2,30
11535,232,108,1,31
11521,205,96,3,30
11269,130,80,3,48
11261,37,69,1,13
11291,57,74,0,17
11282,73,71,2,14
11279,97,60,2,13
10961,125,78,1,13
10979,26,24,0,4
10685,45,29,0,5
10683,30,25,1,10
10707,31,23,3,13
10705,23,15,3,15
16247,4,3,0,0
16264,1,2,0,0
16248,3,3,0,0
16249,4,3,0,0
16250,0,1,0,0
16251,3,2,0,0
16252,3,2,0,0
16253,1,1,0,0
16254,1,2,0,0
16255,4,1,0,0
16256,9,6,0,4
16257,2,2,0,2
16258,6,2,0,0
16259,4,2,0,0
16260,0,0,0,0
16261,0,0,0,0
16262,1,1,0,0
16263,9,3,0,0
16154,9,5,1,0
16157,3,5,4,0
16218,7,3,3,2
16228,2,3,0,0
11688,8,3,0,1
11637,59,47,0,7
11642,72,58,0,15
16419,9,6,1,0
16420,14,7,0,0
16421,2,3,0,0
16422,4,2,1,0
16423,8,5,1,0
16424,10,3,0,0
16425,10,2,0,0
16426,27,7,0,3
16427,4,2,0,1
17898,60,22,0,12
16438,10,9,0,2
16441,1,3,0,0
16442,6,9,0,0
16443,3,3,0,0
16444,10,5,0,0
16467,2,1,3,5
16449,9,8,0,8
16715,11,3,0,1
16716,11,3,2,0
12896,2,1,0,2
12895,4,2,0,2
12889,3,0,0,1
12877,5,9,0,1
12781,16,16,0,0
12771,36,18,0,4
12763,40,23,0,4
12738,34,23,0,5
12731,31,19,0,7
12741,26,18,1,7
12686,2,4,0,0
15270,1,2,0,0
11097,1,2,0,0
11396,2,0,0,0
11098,1,2,0,0
16658,2,0,0,0
16659,4,0,0,0
16660,3,1,0,1
16661,22,6,1,2
16662,31,10,1,3
16335,59,17,0,10
16336,60,18,0,10
16663,3,0,0,0
16664,1,0,0,0
16634,2,1,0,1
16632,1,2,0,2
16630,27,14,0,1
16627,24,13,0,5
13130,1,3,0,0
13131,3,2,0,0
13132,2,0,0,0
13133,4,0,0,0
10302,3,2,0,4
12727,5,2,0,0
15969,3,3,0,0
11447,81,102,2,4
10794,12,6,0,5
10790,9,4,0,0
10783,5,2,0,0
10751,4,3,0,0
10752,4,3,0,0
10755,8,4,0,1
10506,4,2,0,1
10508,4,2,0,1
10757,7,2,0,1
10766,8,2,0,1
10785,6,2,0,0
10819,11,10,1,7
11141,6,8,1,7
11145,8,6,0,1
10449,7,3,0,5
10450,9,7,0,4
10456,13,9,0,9
10464,15,14,0,10
10698,17,17,1,15
10675,18,17,1,9
10680,41,24,0,6
10987,27,26,0,3
10999,51,58,0,5
11316,69,72,1,6
19872,1,3,0,1
19873,4,6,0,1
19874,5,2,0,0
16012,2,2,0,0
16013,1,2,0,0
16303,3,4,0,0
16304,0,2,0,0
16305,0,2,0,0
16306,0,2,2,0
16307,4,6,2,0
16308,4,4,0,0
16309,0,0,0,0
16310,0,0,2,0
16908,2,2,0,1
16909,18,2,0,1
11561,86,76,1,27
11563,85,84,0,23
11861,50,61,0,13
11606,65,77,0,6
11875,30,61,4,17
12268,30,21,1,3
12685,1,4,0,3
12681,3,4,0,3
12667,20,13,0,2
12666,18,10,0,2
12456,26,30,0,2
19811,39,29,0,2
18494,24,19,0,1
12846,1,1,0,1
12844,3,1,0,6
12842,6,3,0,6
12831,6,3,0,3
12837,6,3,0,2
15863,25,2,1,3
15864,30,4,0,4
14078,22,6,3,3
14958,51,17,2,8
14959,71,30,0,6
13685,83,33,0,7
13686,41,26,0,1
13687,38,23,0,3
13688,33,20,0,3
16197,16,16,1,3
16198,11,11,2,3
16199,4,5,2,3
16200,2,3,4,14
16204,1,1,0,0
16164,2,2,0,0
16165,14,3,0,1
16181,6,3,0,1
16182,1,1,0,0
17001,1,1,0,0
10779,7,2,0,0
10775,6,2,0,1
10761,9,4,0,1
17478,4,2,0,1
10498,1,1,0,0
10497,1,1,0,0
10499,2,0,0,0
10500,12,6,0,1
10509,43,16,0,8
10764,68,25,0,12
10800,89,36,0,14
10802,97,39,0,14
10804,101,47,0,16
17459,40,29,2,4
10813,8,11,2,1
10816,10,14,2,2
10815,18,21,2,5
10849,18,28,1,8
13807,1,0,0,2
16915,74,32,0,10
17756,119,74,5,28
16938,6,9,0,2
15760,18,12,0,1
15761,7,9,0,0
15767,3,0,0,3
15768,0,0,0,0
17660,26,20,0,2
11632,81,112,0,23
12985,71,92,0,22
11904,30,39,3,17
12148,61,64,1,11
12144,37,32,1,3
15381,254,142,1,33
12651,11,4,0,1
19735,24,9,0,5
12641,17,9,0,4
12643,13,7,0,4
12834,6,3,0,3
12840,7,3,0,2
12823,3,1,0,0
16122,0,0,0,1
16123,0,0,0,1
16126,0,0,0,0
16128,0,2,0,0
16129,4,4,0,0
16131,4,5,0,0
16134,0,2,0,0
16136,0,0,0,0
16137,13,2,0,2
16139,2,1,0,0
16216,2,1,0,0
16141,3,1,0,0
16143,5,0,0,3
16145,10,5,1,2
18468,34,20,1,1
18469,35,19,1,5
16149,27,15,1,1
16152,11,8,1,1
16316,8,4,0,2
18126,24,11,2,3
17583,10,4,4,1
10534,38,18,0,13
10809,48,40,2,12
11156,22,24,0,1
11189,52,130,2,5
11188,42,110,2,2
17601,20,22,0,2
18096,0,0,0,0
14345,6,2,1,3
14346,6,1,0,0
14347,6,1,0,0
14348,3,0,0,0
15044,8,5,0,4
17859,19,7,0,2
17442,10,4,0,3
15047,5,4,0,0
13985,11,3,0,0
17995,24,11,0,2
15636,49,20,0,15
12794,45,16,0,15
12792,32,12,0,13
12759,82,39,0,8
12755,76,35,0,8
12733,38,23,0,7
12729,42,35,1,6
12746,20,10,0,4
13537,2,0,0,0
15197,1,2,1,0
10033,1,0,0,0
10030,2,0,0,0
10035,2,0,0,0
15104,0,0,0,0
15105,4,0,0,0
15106,2,3,0,2
15107,5,3,0,0
13702,4,0,0,0
15108,2,1,0,0
13703,4,7,1,2
13698,5,13,1,0
15109,5,11,1,2
15111,1,1,0,0
14155,19,6,1,2
14156,5,2,0,0
14157,3,2,0,0
14158,3,0,0,0
14159,2,0,0,0
17136,1,2,0,0
14165,1,0,0,0
14166,1,0,0,0
14167,5,4,0,0
13142,13,11,0,1
13143,7,2,0,1
16967,5,6,0,2
13144,4,6,0,2
13146,21,6,0,2
13147,11,3,0,2
13148,9,7,0,2
13150,49,21,0,8
13152,4,6,0,2
16966,6,6,0,3
13153,8,2,0,1
13154,12,9,0,1
10640,13,7,0,2
10429,14,2,1,2
10422,18,3,1,3
10413,11,4,1,2
10417,15,6,0,1
10425,28,20,0,1
10388,22,27,0,0
10567,10,11,0,0
10545,17,5,0,1
10551,44,23,0,10
10527,21,14,1,5
10140,4,2,0,0
10135,1,2,0,0
10047,1,0,0,0
10049,1,0,0,0
10051,1,1,0,0
10052,2,4,0,1
10055,5,3,0,1
10207,9,2,0,0
10349,4,2,0,0
10353,4,1,0,0
10357,6,3,0,0
10368,23,15,0,1
10538,15,9,0,1
10543,10,3,0,0
10554,18,3,0,1
10587,27,9,1,1
11215,66,29,3,31
17779,98,41,5,47
16812,14,6,0,0
16813,10,2,1,0
15925,14,10,1,0
15552,26,15,1,5
13690,46,23,0,3
14897,22,4,0,4
14596,25,4,1,4
14597,9,4,1,0
14598,33,16,0,1
13629,20,11,0,1
10281,19,10,0,4
10446,11,11,0,3
10452,11,6,0,4
10313,10,5,0,6
15132,5,3,0,5
10454,5,5,0,4
10460,2,1,0,3
10479,7,8,0,8
10482,11,7,0,9
14980,19,12,2,13
15778,10,10,0,8
10476,2,2,3,4
10477,2,1,2,0
10488,2,1,2,0
10489,1,0,2,1
10491,1,0,1,1
10495,4,0,1,1
10737,7,2,3,1
10740,8,2,2,0
10746,5,2,2,0
11696,0,0,0,0
14426,2,1,0,0
18105,3,2,0,0
18106,2,2,0,0
11451,48,49,2,7
13393,1,0,0,0
13394,1,0,0,0
13395,1,0,0,0
13399,1,0,0,0
14861,31,23,1,3
12541,47,43,0,9
12543,60,36,1,6
12547,47,27,1,7
12551,32,12,1,9
12572,46,17,0,12
12784,43,17,0,15
12776,67,33,0,8
12779,52,25,0,8
12782,36,20,0,10
12875,34,18,0,12
12882,17,7,0,8
12884,4,2,0,2
18060,0,0,0,0
15725,0,0,0,0
15724,0,0,0,0
15723,0,0,0,0
15721,4,2,0,0
15720,4,2,0,1
15719,0,1,0,0
18101,4,0,0,0
15718,9,2,0,0
15717,29,8,0,0
15716,15,6,0,0
15714,11,3,0,0
17138,1,2,0,0
16798,8,5,1,0
10334,3,8,0,0
10332,5,10,1,1
10348,4,9,1,1
10239,7,5,0,1
10238,5,4,0,1
17534,5,4,1,0
10085,3,1,0,0
15228,2,0,0,0
15229,2,0,0,0
10243,2,4,0,0
16998,3,0,1,0
10398,1,1,1,0
10400,1,1,1,0
10406,5,4,1,0
10410,12,8,0,1
10419,16,6,0,1
10606,21,9,0,2
10617,20,15,0,3
10620,15,16,0,3
13207,1,0,0,0
13208,4,4,0,1
13209,5,5,0,2
11877,42,54,0,13
11862,41,61,0,14
17327,64,58,2,8
11615,58,72,2,10
11627,105,134,1,20
15230,11,12,0,0
17066,18,10,0,0
17067,1,0,0,0
17068,1,0,0,0
17069,14,7,0,0
17070,15,7,0,0
17071,15,8,0,1
17072,16,16,0,2
17074,14,8,0,0
12596,8,21,0,1
15531,61,59,0,15
15557,35,38,0,15
11352,22,15,0,7
11353,52,25,0,3
11356,68,26,0,4
11348,70,24,0,4
11350,69,22,0,6
11362,61,23,0,7
11340,22,11,0,13
11337,30,17,0,13
11330,43,30,0,16
19908,34,25,0,20
11030,8,5,0,7
11031,2,3,2,3
11357,3,1,1,4
15577,1,4,2,2
17431,2,6,0,0
17432,4,8,0,0
17433,3,7,0,0
17718,4,3,0,0
17719,3,7,0,0
17704,109,97,0,8
16566,20,8,0,2
16567,5,3,0,0
16568,6,2,0,0
16569,0,1,0,1
16570,0,1,0,1
16571,7,1,0,0
16572,10,4,0,0
17674,49,25,1,9
13288,40,19,1,6
17675,10,5,0,1
17676,4,1,0,0
17994,2,1,0,0
17678,0,0,0,0
17679,9,7,0,0
17680,7,2,0,0
17681,12,5,0,1
11444,85,134,2,5
11461,22,34,1,7
11469,17,42,2,7
11752,15,45,4,1
11755,20,54,3,3
11771,38,62,3,3
11777,49,63,1,1
11783,45,56,1,0
11824,28,49,0,1
12086,50,62,0,5
12089,59,68,1,6
11856,114,121,0,5
11850,64,93,0,3
11874,51,81,1,15
11880,81,92,3,21
15528,105,101,4,24
10124,1,1,0,0
10109,3,3,0,0
10111,4,5,0,0
10121,4,2,0,0
10118,7,3,0,1
10292,23,11,0,4
18057,4,5,1,0
15715,12,3,0,1
18055,4,2,0,1
15722,0,0,0,0
18098,0,0,0,0
18097,0,0,0,0
18099,0,0,0,0
18058,0,0,0,0
13379,9,8,0,0
16749,5,1,0,1
13381,11,3,0,0
13382,12,3,0,0
16163,9,2,0,0
16171,3,1,0,3
16172,0,2,0,0
16175,2,2,0,0
16176,4,5,0,0
16177,4,5,0,0
16178,4,4,0,1
16179,4,2,0,0
16180,9,5,0,0
14161,30,12,1,3
14162,26,15,1,3
13835,9,4,0,0
13836,8,3,0,1
13837,9,3,0,1
17340,6,1,0,0
13840,0,0,0,0
13841,0,0,0,0
13842,2,1,0,0
15026,80,32,0,14
16275,21,12,0,3
16276,26,13,1,4
16277,16,10,1,4
16159,40,17,0,14
16278,39,18,0,17
16279,54,24,0,17
16280,45,29,1,13
16281,22,20,0,5
16282,12,13,0,2
16283,4,6,0,3
16284,2,3,0,1
16285,10,11,1,2
16286,17,11,1,1
16287,17,11,1,1
16288,23,18,3,3
11190,96,169,3,6
11203,79,49,4,23
10893,44,21,0,15
10894,97,30,0,16
10897,111,32,0,17
11246,64,28,1,7
11296,85,77,2,11
17615,64,49,2,3
11388,0,1,0,1
17690,2,4,0,0
11386,8,4,0,0
11380,14,3,1,0
11678,7,1,0,0
16796,14,13,0,5
15424,26,39,1,7
15425,35,33,1,8
15083,8,7,0,4
15084,13,7,0,3
11720,14,8,0,2
11722,33,17,0,8
19725,40,21,0,13
11740,10,10,0,10
11736,10,26,0,6
11765,17,39,2,3
11756,20,55,2,3
11758,44,53,2,5
11761,65,53,2,5
16789,5,0,0,0
16744,1,0,0,0
16790,3,0,0,0
16745,3,0,0,0
14488,5,1,0,0
16229,8,4,0,4
16226,2,3,4,13
16227,7,4,3,2
16230,9,5,0,0
16231,9,4,0,0
16232,1,1,0,0
16233,0,0,0,0
16234,0,0,0,0
16235,4,2,0,0
16236,6,2,0,0
16237,3,3,0,2
16238,10,6,0,4
16239,2,1,0,0
16240,1,1,0,0
16241,1,1,0,0
16242,3,2,0,0
16243,3,2,0,0
16244,0,1,0,0
16245,4,3,0,0
16246,4,3,0,0
