stop_id,nil
11142,MONCUCCO - SAN CRISTOFORO
10789,MONCUCCO - SAN CRISTOFORO
10777,MONCUCCO - SAN CRISTOFORO
10770,BARONA
10763,BARONA
10781,BARONA
10786,BARONA
10780,BARONA
10773,BARONA
10758,BARONA
10503,BARONA
10507,BARONA
10754,BARONA
10753,BARONA
10750,BARONA
10784,BARONA
10791,BARONA
10795,BARONA
17085,MONCUCCO - SAN CRISTOFORO
10794,BARONA
10790,BARONA
10783,BARONA
10751,BARONA
10752,BARONA
10755,BARONA
10506,BARONA
10508,BARONA
10757,BARONA
10766,BARONA
10785,BARONA
10787,BARONA
10776,BARONA
10768,BARONA
10769,BARONA
10782,MONCUCCO - SAN CRISTOFORO
10819,MONCUCCO - SAN CRISTOFORO
11141,MONCUCCO - SAN CRISTOFORO
11145,PORTA TICINESE - CONCHETTA
17143,BICOCCA
17123,NIGUARDA - CA GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
13562,GRECO - SEGNANO
13563,GRECO - SEGNANO
13564,BICOCCA
13565,BICOCCA
13566,BICOCCA
13567,BICOCCA
15824,BICOCCA
17403,NIGUARDA - CA GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
16811,BRUZZANO
12854,PARCO FORLANINI - CAVRIANO
12852,PARCO FORLANINI - CAVRIANO
18119,PARCO FORLANINI - CAVRIANO
12662,PARCO FORLANINI - CAVRIANO
12851,PARCO FORLANINI - CAVRIANO
12853,PARCO FORLANINI - CAVRIANO
13771,BARONA
10788,BARONA
15363,BARONA
10779,BARONA
10775,BARONA
10761,BARONA
17478,BARONA
10498,BARONA
10497,BARONA
10499,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO
10802,MONCUCCO - SAN CRISTOFORO
10804,MONCUCCO - SAN CRISTOFORO
10815,PORTA TICINESE - CONCHETTA
10849,PORTA TICINESE - CONCHETTA
11196,MAGENTA - S.VITTORE
10852,PORTA TICINESE - CONCHETTA
10811,MONCUCCO - SAN CRISTOFORO
10805,MONCUCCO - SAN CRISTOFORO
10803,MONCUCCO - SAN CRISTOFORO
10801,MONCUCCO - SAN CRISTOFORO
17474,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO
17475,BARONA
17476,BARONA
17477,BARONA
10756,BARONA
10771,BARONA
10778,BARONA
16071,BARONA
10792,BARONA
12900,CIMIANO - ROTTOLE - Q.RE FELTRE
12896,ADRIANO
12895,CIMIANO - ROTTOLE - Q.RE FELTRE
12889,CIMIANO - ROTTOLE - Q.RE FELTRE
12877,CIMIANO - ROTTOLE - Q.RE FELTRE
12781,CIMIANO - ROTTOLE - Q.RE FELTRE
12771,CIMIANO - ROTTOLE - Q.RE FELTRE
12763,CIMIANO - ROTTOLE - Q.RE FELTRE
12738,CIMIANO - ROTTOLE - Q.RE FELTRE
12741,CIMIANO - ROTTOLE - Q.RE FELTRE
12686,LAMBRATE - ORTICA
12718,CIMIANO - ROTTOLE - Q.RE FELTRE
12737,CIMIANO - ROTTOLE - Q.RE FELTRE
12764,CIMIANO - ROTTOLE - Q.RE FELTRE
12772,CIMIANO - ROTTOLE - Q.RE FELTRE
12780,CIMIANO - ROTTOLE - Q.RE FELTRE
12876,CIMIANO - ROTTOLE - Q.RE FELTRE
12888,CIMIANO - ROTTOLE - Q.RE FELTRE
12894,CIMIANO - ROTTOLE - Q.RE FELTRE
10181,QUINTO ROMANO
10174,QUINTO ROMANO
16964,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
16965,PARCO BOSCO IN CITTA'
15827,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
13109,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
13110,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
18095,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
17538,FORZE ARMATE
13114,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
13115,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
10175,QUINTO ROMANO
10173,QUINTO ROMANO
12325,LODI - CORVETTO
12324,LODI - CORVETTO
12334,LODI - CORVETTO
12330,LODI - CORVETTO
12328,LODI - CORVETTO
12332,LODI - CORVETTO
12350,LODI - CORVETTO
12345,LODI - CORVETTO
17951,LODI - CORVETTO
12349,LODI - CORVETTO
12333,LODI - CORVETTO
12331,LODI - CORVETTO
12327,LODI - CORVETTO
12329,LODI - CORVETTO
12339,LODI - CORVETTO
12326,LODI - CORVETTO
11007,GHISOLFA
11318,GHISOLFA
11011,GHISOLFA
11000,GHISOLFA
10994,SARPI
10647,QT 8
10637,QT 8
10436,QT 8
10434,QT 8
10430,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10276,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10274,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10273,STADIO - IPPODROMI
10272,STADIO - IPPODROMI
10269,STADIO - IPPODROMI
10259,QUARTO CAGNINO
18507,QUARTO CAGNINO
10240,FORZE ARMATE
17739,LORENTEGGIO
17740,LORENTEGGIO
17975,FORZE ARMATE
10229,FORZE ARMATE
15053,FORZE ARMATE
10245,FORZE ARMATE
18509,QUARTO CAGNINO
18512,QUARTO CAGNINO
10257,QUARTO CAGNINO
17540,STADIO - IPPODROMI
17541,STADIO - IPPODROMI
17542,STADIO - IPPODROMI
17543,STADIO - IPPODROMI
10275,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10431,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10433,QT 8
10435,QT 8
10636,QT 8
10646,QT 8
10658,DE ANGELI - MONTE ROSA
10664,DE ANGELI - MONTE ROSA
10666,DE ANGELI - MONTE ROSA
10672,DE ANGELI - MONTE ROSA
10937,PORTELLO
10942,PORTELLO
10943,PORTELLO
10996,SARPI
11005,GHISOLFA
11319,GHISOLFA
11012,GHISOLFA
17545,FARINI
17546,GHISOLFA
17153,NIGUARDA - CA GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
11134,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
11128,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
11123,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
11104,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
11101,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
11100,CANTALUPA
10747,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
10748,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
11068,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
14868,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
11077,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
11073,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
11072,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
11085,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
11083,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
11090,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
17631,PORTA TICINESE - CONCA DEL NAVIGLIO
11097,PARCO DELLE ABBAZIE
11396,RONCHETTO DELLE RANE
11098,PARCO DELLE ABBAZIE
11084,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
11086,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
11071,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
11074,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
11076,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
11075,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
12971,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
11070,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
10749,PARCO DEI NAVIGLI
18092,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
11099,PARCO DEI NAVIGLI
11102,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
11103,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
11122,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
11129,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
10177,QUINTO ROMANO
10180,QUINTO ROMANO
10188,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
10041,FIGINO
10038,FIGINO
10036,FIGINO
10043,FIGINO
15157,FIGINO
10185,QUINTO ROMANO
10183,QUINTO ROMANO
10397,STADIO - IPPODROMI
10184,QUINTO ROMANO
10186,QUINTO ROMANO
10176,FIGINO
10037,FIGINO
17647,FIGINO
17648,FIGINO
17649,PARCO BOSCO IN CITTA'
16724,CITTA' STUDI
15823,LORETO - CASORETTO - NOLO
12492,LORETO - CASORETTO - NOLO
12485,LORETO - CASORETTO - NOLO
16057,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12220,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12207,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12191,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
15847,GRECO - SEGNANO
15848,GRECO - SEGNANO
12286,GRECO - SEGNANO
12292,GORLA - PRECOTTO
12295,GORLA - PRECOTTO
12297,GORLA - PRECOTTO
12314,GORLA - PRECOTTO
15461,GORLA - PRECOTTO
15462,GORLA - PRECOTTO
15460,GORLA - PRECOTTO
12574,GORLA - PRECOTTO
12315,GORLA - PRECOTTO
12298,GORLA - PRECOTTO
12291,GORLA - PRECOTTO
12216,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12222,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12491,LORETO - CASORETTO - NOLO
12496,LORETO - CASORETTO - NOLO
17343,ISOLA
15531,ISOLA
15557,DERGANO
11352,DERGANO
11353,DERGANO
11356,DERGANO
11348,DERGANO
11350,DERGANO
11362,DERGANO
11340,DERGANO
11337,BOVISA
11330,BOVISA
11025,BOVISA
11024,BOVISA
14075,BOVISA
19908,BOVISA
11020,BOVISA
11030,BOVISA
11031,AFFORI
11357,AFFORI
15577,BOVISASCA
11037,BOVISASCA
11360,AFFORI
11359,AFFORI
11358,BOVISA
11034,BOVISA
11029,BOVISA
11019,BOVISA
11017,BOVISA
11023,BOVISA
11026,BOVISA
11336,BOVISA
11343,DERGANO
11344,DERGANO
11349,DERGANO
11347,DERGANO
11355,DERGANO
11354,DERGANO
11351,DERGANO
15436,DERGANO
16803,BRUZZANO
16094,NIGUARDA - CA GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
15839,NIGUARDA - CA GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
11673,NIGUARDA - CA GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
15837,NIGUARDA - CA GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
15269,TRIULZO SUPERIORE
15230,TRIULZO SUPERIORE
17066,ROGOREDO - SANTA GIULIA
17067,TALIEDO - MORSENCHIO - Q.RE FORLANINI
17068,TALIEDO - MORSENCHIO - Q.RE FORLANINI
17069,ROGOREDO - SANTA GIULIA
17070,ROGOREDO - SANTA GIULIA
17071,ROGOREDO - SANTA GIULIA
17072,ROGOREDO - SANTA GIULIA
17074,ROGOREDO - SANTA GIULIA
12596,LODI - CORVETTO
12960,LODI - CORVETTO
12962,LODI - CORVETTO
12351,LODI - CORVETTO
12354,LODI - CORVETTO
12372,UMBRIA - MOLISE - CALVAIRATE
12369,UMBRIA - MOLISE - CALVAIRATE
12365,UMBRIA - MOLISE - CALVAIRATE
12080,UMBRIA - MOLISE - CALVAIRATE
12076,UMBRIA - MOLISE - CALVAIRATE
12101,XXII MARZO
12097,XXII MARZO
12087,GUASTALLA
11819,GUASTALLA
18009,DUOMO
15295,LODI - CORVETTO
17799,DUOMO
12085,GUASTALLA
12096,XXII MARZO
12100,XXII MARZO
12072,XXII MARZO
12075,UMBRIA - MOLISE - CALVAIRATE
12083,UMBRIA - MOLISE - CALVAIRATE
12368,UMBRIA - MOLISE - CALVAIRATE
12373,UMBRIA - MOLISE - CALVAIRATE
12355,LODI - CORVETTO
12353,LODI - CORVETTO
12963,LODI - CORVETTO
12965,LODI - CORVETTO
16085,ROGOREDO - SANTA GIULIA
16684,ROGOREDO - SANTA GIULIA
16679,ROGOREDO - SANTA GIULIA
16077,ROGOREDO - SANTA GIULIA
16088,ROGOREDO - SANTA GIULIA
16089,ROGOREDO - SANTA GIULIA
16090,ROGOREDO - SANTA GIULIA
12605,ROGOREDO - SANTA GIULIA
12604,ROGOREDO - SANTA GIULIA
12602,ROGOREDO - SANTA GIULIA
12600,ROGOREDO - SANTA GIULIA
12601,ROGOREDO - SANTA GIULIA
14969,TRIULZO SUPERIORE
16767,CIMIANO - ROTTOLE - Q.RE FELTRE
13886,ADRIANO
13887,ADRIANO
12802,ADRIANO
13888,ADRIANO
16995,ADRIANO
17318,ADRIANO
17167,ADRIANO
17165,ADRIANO
17163,ADRIANO
16787,GORLA - PRECOTTO
12565,GORLA - PRECOTTO
12313,GORLA - PRECOTTO
12289,GRECO - SEGNANO
15745,GRECO - SEGNANO
15746,GRECO - SEGNANO
15634,GRECO - SEGNANO
17168,NIGUARDA - CA GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
17161,NIGUARDA - CA GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
15404,NIGUARDA - CA GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
15747,GRECO - SEGNANO
15748,BICOCCA
15749,GRECO - SEGNANO
12287,GRECO - SEGNANO
12296,GORLA - PRECOTTO
16786,ADRIANO
17162,ADRIANO
17164,ADRIANO
17166,ADRIANO
17319,ADRIANO
13981,ADRIANO
13982,ADRIANO
17150,GORLA - PRECOTTO
16760,GORLA - PRECOTTO
16761,GORLA - PRECOTTO
15929,BICOCCA
17151,BICOCCA
15934,BICOCCA
15891,BICOCCA
15931,BICOCCA
12271,GRECO - SEGNANO
12274,GRECO - SEGNANO
17731,GRECO - SEGNANO
17733,STAZIONE CENTRALE - PONTE SEVESO
17734,STAZIONE CENTRALE - PONTE SEVESO
12236,STAZIONE CENTRALE - PONTE SEVESO
14076,STAZIONE CENTRALE - PONTE SEVESO
11934,STAZIONE CENTRALE - PONTE SEVESO
17358,STAZIONE CENTRALE - PONTE SEVESO
12235,STAZIONE CENTRALE - PONTE SEVESO
17737,GRECO - SEGNANO
12275,GRECO - SEGNANO
12270,GRECO - SEGNANO
15849,BICOCCA
15850,BICOCCA
15851,BICOCCA
16762,GORLA - PRECOTTO
16078,ROGOREDO - SANTA GIULIA
16076,ROGOREDO - SANTA GIULIA
16075,ROGOREDO - SANTA GIULIA
16074,ROGOREDO - SANTA GIULIA
16073,TALIEDO - MORSENCHIO - Q.RE FORLANINI
16084,TALIEDO - MORSENCHIO - Q.RE FORLANINI
16079,TALIEDO - MORSENCHIO - Q.RE FORLANINI
16080,ROGOREDO - SANTA GIULIA
16081,ROGOREDO - SANTA GIULIA
16083,ROGOREDO - SANTA GIULIA
12841,TALIEDO - MORSENCHIO - Q.RE FORLANINI
12843,TALIEDO - MORSENCHIO - Q.RE FORLANINI
12845,MONLUE' - PONTE LAMBRO
12850,MONLUE' - PONTE LAMBRO
12846,MONLUE' - PONTE LAMBRO
12844,MONLUE' - PONTE LAMBRO
12842,TALIEDO - MORSENCHIO - Q.RE FORLANINI
17099,COMASINA
17100,COMASINA
16793,BOVISASCA
17102,BRUZZANO
11444,PORTA TICINESE - CONCA DEL NAVIGLIO
11461,PORTA VIGENTINA - PORTA LODOVICA
11469,PORTA VIGENTINA - PORTA LODOVICA
11752,PORTA VIGENTINA - PORTA LODOVICA
11755,PORTA VIGENTINA - PORTA LODOVICA
11771,PTA ROMANA
11777,GUASTALLA
11783,GUASTALLA
11824,GUASTALLA
12086,GUASTALLA
12089,GUASTALLA
11856,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
11850,STAZIONE CENTRALE - PONTE SEVESO
11923,STAZIONE CENTRALE - PONTE SEVESO
18120,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
11855,GUASTALLA
12088,GUASTALLA
11825,GUASTALLA
11782,GUASTALLA
11773,PTA ROMANA
11772,PTA ROMANA
11753,PORTA VIGENTINA - PORTA LODOVICA
11192,PORTA TICINESE - CONCHETTA
10653,QT 8
10692,VILLAPIZZONE - CAGNOLA - BOLDINASCO
10964,VILLAPIZZONE - CAGNOLA - BOLDINASCO
10976,VILLAPIZZONE - CAGNOLA - BOLDINASCO
10990,VILLAPIZZONE - CAGNOLA - BOLDINASCO
11331,BOVISA
11341,BOVISA
11345,DERGANO
11620,ISOLA
11636,ISOLA
11896,MACIACHINI - MAGGIOLINA
11907,MACIACHINI - MAGGIOLINA
11917,MACIACHINI - MAGGIOLINA
12177,STAZIONE CENTRALE - PONTE SEVESO
12193,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12226,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12476,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12464,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12424,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12420,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12395,XXII MARZO
12393,XXII MARZO
15524,UMBRIA - MOLISE - CALVAIRATE
12379,UMBRIA - MOLISE - CALVAIRATE
12378,UMBRIA - MOLISE - CALVAIRATE
12375,UMBRIA - MOLISE - CALVAIRATE
12363,UMBRIA - MOLISE - CALVAIRATE
12079,UMBRIA - MOLISE - CALVAIRATE
12068,UMBRIA - MOLISE - CALVAIRATE
13156,PTA ROMANA
13157,PTA ROMANA
13158,PTA ROMANA
13159,PTA ROMANA
13160,PTA ROMANA
13161,PORTA VIGENTINA - PORTA LODOVICA
13162,PORTA VIGENTINA - PORTA LODOVICA
11167,PORTA TICINESE - CONCA DEL NAVIGLIO
11160,PORTA TICINESE - CONCHETTA
11148,PORTA TICINESE - CONCHETTA
11147,PORTA TICINESE - CONCHETTA
10841,PORTA GENOVA
15638,PORTA GENOVA
10832,GIAMBELLINO
10827,PORTA MAGENTA
10859,PORTA MAGENTA
10595,PORTA MAGENTA
10596,PORTA MAGENTA
10586,SAN SIRO
10625,SAN SIRO
10627,SAN SIRO
15632,SAN SIRO
10525,SAN SIRO
16194,TRIULZO SUPERIORE
16162,TRIULZO SUPERIORE
16290,TRIULZO SUPERIORE
13164,PTA ROMANA
13165,PTA ROMANA
13166,PTA ROMANA
12064,UMBRIA - MOLISE - CALVAIRATE
12073,UMBRIA - MOLISE - CALVAIRATE
12081,UMBRIA - MOLISE - CALVAIRATE
12376,UMBRIA - MOLISE - CALVAIRATE
12377,UMBRIA - MOLISE - CALVAIRATE
12381,UMBRIA - MOLISE - CALVAIRATE
15523,UMBRIA - MOLISE - CALVAIRATE
12394,XXII MARZO
12396,XXII MARZO
12421,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12425,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12427,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12428,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12189,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12176,STAZIONE CENTRALE - PONTE SEVESO
11931,STAZIONE CENTRALE - PONTE SEVESO
11906,MACIACHINI - MAGGIOLINA
11641,ISOLA
11346,DERGANO
11342,BOVISA
11332,BOVISA
10991,VILLAPIZZONE - CAGNOLA - BOLDINASCO
10973,VILLAPIZZONE - CAGNOLA - BOLDINASCO
10967,VILLAPIZZONE - CAGNOLA - BOLDINASCO
10693,VILLAPIZZONE - CAGNOLA - BOLDINASCO
10657,QT 8
10655,DE ANGELI - MONTE ROSA
10644,QT 8
10650,SAN SIRO
10622,SAN SIRO
10626,SAN SIRO
10624,SAN SIRO
10628,SAN SIRO
10583,BANDE NERE
10589,BANDE NERE
10823,BANDE NERE
10826,GIAMBELLINO
15637,PORTA GENOVA
10840,PORTA TICINESE - CONCHETTA
13168,PORTA VIGENTINA - PORTA LODOVICA
13169,PORTA VIGENTINA - PORTA LODOVICA
13170,PORTA VIGENTINA - PORTA LODOVICA
13171,PTA ROMANA
11033,BOVISA
11018,BOVISA
17701,BOVISA
17702,BOVISA
16939,FARINI
12197,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
17386,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
17387,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
17388,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
17389,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
17390,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
17391,XXII MARZO
12114,XXII MARZO
12078,XXII MARZO
12066,XXII MARZO
13803,PTA ROMANA
13804,PTA ROMANA
13805,PTA ROMANA
12070,XXII MARZO
12077,XXII MARZO
12115,XXII MARZO
17270,XXII MARZO
17271,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
17272,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
17273,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
17274,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
17277,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12208,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
12198,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
11327,FARINI
11361,FARINI
17703,BOVISA
17820,CITTA' STUDI
13525,CIMIANO - ROTTOLE - Q.RE FELTRE
17793,ADRIANO
13526,CIMIANO - ROTTOLE - Q.RE FELTRE
13527,CIMIANO - ROTTOLE - Q.RE FELTRE
13528,CIMIANO - ROTTOLE - Q.RE FELTRE
13535,CIMIANO - ROTTOLE - Q.RE FELTRE
13536,CIMIANO - ROTTOLE - Q.RE FELTRE
13542,CIMIANO - ROTTOLE - Q.RE FELTRE
13543,CIMIANO - ROTTOLE - Q.RE FELTRE
13544,ADRIANO
13537,CIMIANO - ROTTOLE - Q.RE FELTRE
16723,CITTA' STUDI
12699,CITTA' STUDI
12498,CITTA' STUDI
12493,CITTA' STUDI
12446,CITTA' STUDI
12444,CITTA' STUDI
12442,CITTA' STUDI
12404,CORSICA
12401,CORSICA
12397,CORSICA
12352,LODI - CORVETTO
12336,LODI - CORVETTO
12335,LODI - CORVETTO
12337,LODI - CORVETTO
12338,LODI - CORVETTO
12398,CORSICA
12403,CORSICA
12406,CORSICA
12449,CITTA' STUDI
12451,CITTA' STUDI
12453,CITTA' STUDI
12497,CITTA' STUDI
12503,CITTA' STUDI
15241,SARPI
11833,BRERA
11799,DUOMO
11796,DUOMO
11792,DUOMO
11786,DUOMO
11473,DUOMO
11467,DUOMO
11450,DUOMO
11476,DUOMO
14192,MAGENTA - S.VITTORE
18827,MAGENTA - S.VITTORE
11221,MAGENTA - S.VITTORE
11235,DUOMO
11475,DUOMO
11449,DUOMO
11468,DUOMO
11472,DUOMO
11808,DUOMO
11812,DUOMO
11581,BRERA
12346,LODI - CORVETTO
12343,LODI - CORVETTO
12026,LODI - CORVETTO
12024,SCALO ROMANA
12021,SCALO ROMANA
12020,SCALO ROMANA
11731,SCALO ROMANA
11726,SCALO ROMANA
11709,MORIVIONE
11708,MORIVIONE
11417,MORIVIONE
11412,TIBALDI
11404,TIBALDI
11140,TIBALDI
11118,MONCUCCO - SAN CRISTOFORO
17462,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO
17460,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO
17461,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO
10510,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO
10522,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO
10526,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO
10531,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO
10793,MONCUCCO - SAN CRISTOFORO
11400,TIBALDI
11410,TIBALDI
11414,TIBALDI
11707,MORIVIONE
11710,MORIVIONE
11724,SCALO ROMANA
11732,SCALO ROMANA
12019,SCALO ROMANA
12022,SCALO ROMANA
12023,SCALO ROMANA
12025,LODI - CORVETTO
16509,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
16510,LORETO - CASORETTO - NOLO
16511,CIMIANO - ROTTOLE - Q.RE FELTRE
15679,QT 8
10640,STADIO - IPPODROMI
10429,STADIO - IPPODROMI
10422,STADIO - IPPODROMI
10413,STADIO - IPPODROMI
10417,SAN SIRO
10425,SAN SIRO
10388,BANDE NERE
10567,BANDE NERE
10545,BANDE NERE
10551,GIAMBELLINO
10527,MONCUCCO - SAN CRISTOFORO
17479,BARONA
10528,MONCUCCO - SAN CRISTOFORO
10552,GIAMBELLINO
18075,BANDE NERE
10544,BANDE NERE
10568,BANDE NERE
10573,BANDE NERE
10604,BANDE NERE
10420,SAN SIRO
10412,STADIO - IPPODROMI
10423,STADIO - IPPODROMI
10428,STADIO - IPPODROMI
10639,STADIO - IPPODROMI
18096,QUINTOSOLE
15086,VIGENTINO - Q.RE FATIMA
11702,QUINTOSOLE
